order_id,order_date,platform,shop_name,region,category,sku,unit_price,quantity,gross_amount,discount_amount,refund_amount,net_amount,gross_profit,payment_channel,warehouse,traffic_source,promo_type,customer_type,inventory_before,inventory_after,inventory_risk,anomaly_note
ORD202603190359,2026-03-19,Tmall,天猫旗舰店,东北,平板周边,磁吸键盘Air,349,1,349,16.55,0.0,332.45,170.45,微信支付,华北仓,搜索,清仓促销,新客,68,67,healthy,
ORD202602060360,2026-02-06,Tmall,天猫旗舰店,华东,平板周边,磁吸键盘Air,349,1,349,41.05,0.0,317.95,155.95,云闪付,华东仓,搜索,直播专场,会员,34,33,healthy,
ORD202602190361,2026-02-19,Pinduoduo,拼多多店铺,华南,平板周边,手写笔Pro,229,1,229,54.49,136.17,46.34,-50.66,微信支付,华南仓,百亿补贴,直播专场,价格敏感,33,32,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202603290362,2026-03-29,Kuaishou,快手品牌号,华南,电脑外设,机械键盘84配列,299,2,598,70.71,0.0,533.29,251.29,京东支付,华东仓,主播连麦,日常销售,粉丝,81,79,healthy,
ORD202602020363,2026-02-02,Douyin,抖音直播间,华中,智能家居,智能插座双口版,69,1,69,5.31,0.0,73.69,46.69,微信支付,华南仓,信息流,日常销售,新客,25,24,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601180364,2026-01-18,Douyin,抖音直播间,华南,智能家居,智能摄像头云台版,259,2,518,33.17,0.0,484.83,242.83,云闪付,华南仓,短视频种草,日常销售,新客,108,106,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601190365,2026-01-19,Tmall,天猫旗舰店,华南,手机配件,磁吸无线充15W,159,2,318,31.22,0.0,292.78,166.78,微信支付,华北仓,店播,直播专场,会员,120,118,healthy,
ORD202601180366,2026-01-18,JD,京东自营店,华中,智能穿戴,旗舰手表X1,899,1,899,88.56,0.0,818.44,366.44,支付宝,华南仓,站内推荐,直播专场,老客,98,97,healthy,
ORD202601300367,2026-01-30,Tmall,天猫旗舰店,华北,耳机,主动降噪蓝牙耳机Pro,329,1,329,46.58,0.0,282.42,120.42,微信支付,华东仓,店播,平台大促,会员,44,43,healthy,
ORD202603260368,2026-03-26,Douyin,抖音直播间,华北,电脑外设,无线鼠标静音版,139,4,556,62.78,437.6,61.62,-154.38,支付宝,华北仓,短视频种草,清仓促销,粉丝,65,61,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202602270369,2026-02-27,Kuaishou,快手品牌号,华南,耳机,运动耳机Lite,199,1,199,18.3,115.07,65.63,-20.37,京东支付,西南仓,短视频挂车,直播专场,复购客,104,103,healthy,
ORD202602270370,2026-02-27,Douyin,抖音直播间,华北,耳机,开放式耳夹耳机Air,269,1,269,41.32,0.0,227.68,110.68,微信支付,西南仓,达人直播,会员日,冲动购,77,76,healthy,
ORD202601030371,2026-01-03,Douyin,抖音直播间,华东,平板周边,手写笔Pro,229,1,229,46.33,0.0,188.67,91.67,微信支付,华南仓,短视频种草,直播专场,冲动购,67,66,healthy,
ORD202603200372,2026-03-20,Douyin,抖音直播间,华北,平板周边,折叠支架Max,129,1,129,15.39,0.0,121.61,69.61,微信支付,华东仓,达人直播,日常销售,新客,66,65,healthy,
ORD202603130373,2026-03-13,WeChatMall,微信小程序商城,华东,耳机,开放式耳夹耳机Air,269,1,269,15.5,0.0,253.5,136.5,支付宝,华南仓,社群团购,日常销售,老客,68,67,healthy,
ORD202602070374,2026-02-07,WeChatMall,微信小程序商城,华中,手机配件,GaN氮化镓快充头30W,119,3,357,9.3,0.0,347.7,212.7,京东支付,华东仓,朋友圈,会员日,老客,110,107,healthy,
ORD202603120375,2026-03-12,Douyin,抖音直播间,西南,平板周边,磁吸键盘Air,349,1,349,34.03,0.0,314.97,152.97,微信支付,华南仓,短视频种草,平台大促,新客,118,117,healthy,
ORD202601230376,2026-01-23,Douyin,抖音直播间,华北,手机配件,磁吸无线充15W,159,2,318,27.94,0.0,290.06,164.06,京东支付,华南仓,达人直播,日常销售,冲动购,97,95,healthy,
ORD202601190377,2026-01-19,Tmall,天猫旗舰店,西南,平板周边,折叠支架Max,129,1,129,4.07,0.0,124.93,72.93,京东支付,华南仓,搜索,新品上新,新客,43,42,healthy,
ORD202601280378,2026-01-28,Tmall,天猫旗舰店,华中,电脑外设,机械键盘84配列,299,1,299,39.26,0.0,259.74,118.74,微信支付,西南仓,店播,平台大促,老客,36,35,healthy,
ORD202602050379,2026-02-05,Douyin,抖音直播间,西南,耳机,运动耳机Lite,199,3,597,104.37,0.0,502.63,244.63,支付宝,华南仓,短视频种草,平台大促,新客,48,45,healthy,
ORD202603210380,2026-03-21,Pinduoduo,拼多多店铺,华中,智能穿戴,运动手表Lite,399,1,399,55.1,0.0,351.9,163.9,支付宝,华东仓,自然流量,平台大促,新客,96,95,healthy,
ORD202602070381,2026-02-07,Kuaishou,快手品牌号,华南,智能穿戴,运动手表Lite,399,4,1596,176.6,0.0,1427.4,675.4,支付宝,华东仓,粉丝群,直播专场,新客,87,83,healthy,直播专场拉动单笔多件成交
ORD202603230382,2026-03-23,Pinduoduo,拼多多店铺,华北,手机配件,PD快充头20W,79,2,158,18.45,0.0,139.55,77.55,微信支付,华东仓,百亿补贴,日常销售,价格敏感,88,86,healthy,
ORD202603190383,2026-03-19,Pinduoduo,拼多多店铺,华北,耳机,主动降噪蓝牙耳机Pro,329,3,987,231.24,0.0,755.76,269.76,微信支付,华南仓,活动会场,日常销售,新客,55,52,healthy,
ORD202601090384,2026-01-09,Douyin,抖音直播间,华北,平板周边,磁吸键盘Air,349,1,349,41.38,0.0,313.62,151.62,微信支付,华南仓,达人直播,日常销售,粉丝,119,118,healthy,
ORD202602140385,2026-02-14,Kuaishou,快手品牌号,东北,手机配件,PD快充头20W,79,1,79,5.05,0.0,81.95,50.95,云闪付,西南仓,主播连麦,新品上新,粉丝,36,35,healthy,
ORD202603090386,2026-03-09,Douyin,抖音直播间,华北,电脑外设,机械键盘84配列,299,2,598,115.76,0.0,482.24,200.24,微信支付,华南仓,达人直播,直播专场,冲动购,106,104,healthy,
ORD202603090387,2026-03-09,WeChatMall,微信小程序商城,东北,手机配件,GaN氮化镓快充头30W,119,2,238,20.77,0.0,217.23,127.23,微信支付,华东仓,社群团购,平台大促,团购,31,29,healthy,
ORD202602140388,2026-02-14,Pinduoduo,拼多多店铺,华东,智能穿戴,儿童手表Lite,499,2,998,231.78,0.0,772.22,300.22,京东支付,华东仓,活动会场,日常销售,新客,103,101,healthy,
ORD202602270389,2026-02-27,Douyin,抖音直播间,华中,电脑外设,机械键盘84配列,299,4,1196,224.93,0.0,981.07,417.07,支付宝,华北仓,短视频种草,平台大促,粉丝,57,53,healthy,
ORD202601030390,2026-01-03,Douyin,抖音直播间,华北,耳机,开放式耳夹耳机Air,269,3,807,52.32,0.0,764.68,413.68,微信支付,华东仓,短视频种草,日常销售,冲动购,29,26,healthy,
ORD202603070391,2026-03-07,Kuaishou,快手品牌号,华中,耳机,开放式耳夹耳机Air,269,1,269,29.15,0.0,245.85,128.85,京东支付,华北仓,短视频挂车,平台大促,粉丝,62,61,healthy,
ORD202602010392,2026-02-01,Tmall,天猫旗舰店,西南,耳机,开放式耳夹耳机Air,269,1,269,26.69,0.0,242.31,125.31,支付宝,华北仓,会员复购,日常销售,会员,78,77,healthy,
ORD202603200393,2026-03-20,Tmall,天猫旗舰店,华中,平板周边,磁吸键盘Air,349,1,349,11.82,126.15,221.03,59.03,京东支付,华东仓,搜索,日常销售,会员,100,99,healthy,
ORD202602020394,2026-02-02,Tmall,天猫旗舰店,华中,智能穿戴,运动手表Lite,399,2,798,57.97,0.0,740.03,364.03,微信支付,华东仓,搜索,平台大促,新客,79,77,healthy,
ORD202601240395,2026-01-24,Pinduoduo,拼多多店铺,西南,平板周边,磁吸键盘Air,349,2,698,161.68,0.0,536.32,212.32,微信支付,华东仓,自然流量,新品上新,新客,70,68,healthy,
ORD202603190396,2026-03-19,Douyin,抖音直播间,西南,智能穿戴,运动手表Lite,399,2,798,119.97,0.0,678.03,302.03,支付宝,华北仓,达人直播,日常销售,新客,120,118,healthy,
ORD202602040397,2026-02-04,Douyin,抖音直播间,华南,智能家居,智能门锁青春版,1299,1,1299,119.96,0.0,1179.04,461.04,京东支付,西南仓,信息流,新品上新,新客,90,89,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601110398,2026-01-11,JD,京东自营店,华北,耳机,运动耳机Lite,199,1,199,15.41,0.0,193.59,107.59,支付宝,华东仓,企业团购,日常销售,老客,83,82,healthy,
ORD202602230399,2026-02-23,Tmall,天猫旗舰店,东北,手机配件,磁吸无线充15W,159,2,318,17.86,0.0,300.14,174.14,支付宝,华东仓,搜索,日常销售,老客,44,42,healthy,
ORD202603130400,2026-03-13,Pinduoduo,拼多多店铺,华北,手机配件,PD快充头20W,79,1,79,18.63,0.0,60.37,29.37,支付宝,华南仓,活动会场,清仓促销,新客,96,95,healthy,
ORD202603070401,2026-03-07,Douyin,抖音直播间,华南,平板周边,磁吸键盘Air,349,1,349,58.83,0.0,300.17,138.17,微信支付,华东仓,达人直播,日常销售,新客,64,63,healthy,
ORD202602180402,2026-02-18,Tmall,天猫旗舰店,华北,智能穿戴,运动手表Lite,399,1,399,45.65,0.0,353.35,165.35,微信支付,华南仓,会员复购,日常销售,老客,62,61,healthy,
ORD202601010403,2026-01-01,JD,京东自营店,西南,手机配件,GaN氮化镓快充头30W,119,3,357,21.37,0.0,341.63,206.63,京东支付,华北仓,企业团购,会员日,新客,55,52,healthy,
ORD202602020404,2026-02-02,Kuaishou,快手品牌号,西南,智能穿戴,运动手表Lite,399,1,399,57.49,0.0,341.51,153.51,支付宝,西南仓,粉丝群,平台大促,粉丝,52,51,healthy,
ORD202602240405,2026-02-24,Pinduoduo,拼多多店铺,华中,手机配件,磁吸无线充15W,159,3,477,64.3,0.0,418.7,229.7,支付宝,西南仓,活动会场,新品上新,新客,20,17,healthy,
ORD202602050406,2026-02-05,JD,京东自营店,华北,电脑外设,无线鼠标静音版,139,1,139,8.51,0.0,140.49,86.49,京东支付,华东仓,企业团购,日常销售,老客,63,62,healthy,
ORD202601110407,2026-01-11,JD,京东自营店,华南,智能穿戴,运动手表Lite,399,1,399,12.86,0.0,394.14,206.14,微信支付,华北仓,站内推荐,新品上新,新客,97,96,healthy,
ORD202602100408,2026-02-10,Tmall,天猫旗舰店,华中,平板周边,磁吸键盘Air,349,3,1047,81.63,0.0,965.37,479.37,支付宝,华南仓,搜索,直播专场,老客,79,76,healthy,
ORD202601080409,2026-01-08,Douyin,抖音直播间,华东,智能穿戴,旗舰手表X1,899,1,899,93.13,0.0,805.87,353.87,支付宝,华南仓,达人直播,新品上新,冲动购,44,43,healthy,
ORD202602200410,2026-02-20,Douyin,抖音直播间,华东,平板周边,折叠支架Max,129,1,129,17.67,0.0,117.33,65.33,微信支付,西南仓,达人直播,平台大促,新客,49,48,healthy,
ORD202602070411,2026-02-07,WeChatMall,微信小程序商城,西南,耳机,主动降噪蓝牙耳机Pro,329,2,658,79.09,0.0,588.91,264.91,微信支付,华东仓,社群团购,平台大促,老客,45,43,healthy,
ORD202601310412,2026-01-31,Tmall,天猫旗舰店,华南,智能穿戴,运动手表Lite,399,1,399,27.57,0.0,377.43,189.43,微信支付,华北仓,搜索,日常销售,新客,42,41,healthy,
ORD202603150413,2026-03-15,WeChatMall,微信小程序商城,华北,智能穿戴,运动手表Lite,399,3,1197,89.96,0.0,1107.04,543.04,微信支付,华南仓,私域复购,直播专场,老客,68,65,healthy,
ORD202602050414,2026-02-05,Tmall,天猫旗舰店,华南,手机配件,GaN氮化镓快充头30W,119,3,357,44.78,0.0,322.22,187.22,微信支付,华东仓,会员复购,直播专场,老客,117,114,healthy,
ORD202603030415,2026-03-03,Douyin,抖音直播间,东北,耳机,运动耳机Lite,199,1,199,13.6,0.0,193.4,107.4,支付宝,西南仓,达人直播,日常销售,新客,48,47,healthy,
ORD202602130416,2026-02-13,Douyin,抖音直播间,西南,手机配件,磁吸无线充15W,159,1,159,13.82,0.0,145.18,82.18,支付宝,西南仓,达人直播,日常销售,冲动购,32,31,healthy,
ORD202601090417,2026-01-09,Pinduoduo,拼多多店铺,西南,手机配件,GaN氮化镓快充头30W,119,2,238,52.61,0.0,193.39,103.39,微信支付,华南仓,百亿补贴,会员日,老客,39,37,healthy,
ORD202601220418,2026-01-22,JD,京东自营店,华南,智能家居,智能插座双口版,69,2,138,8.84,0.0,129.16,75.16,微信支付,华北仓,企业团购,直播专场,企业客户,104,102,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601140419,2026-01-14,Pinduoduo,拼多多店铺,东北,手机配件,磁吸无线充15W,159,2,318,59.88,0.0,266.12,140.12,京东支付,华东仓,活动会场,会员日,老客,111,109,healthy,
ORD202603160420,2026-03-16,Douyin,抖音直播间,西南,智能家居,智能插座双口版,69,2,138,17.84,0.0,120.16,66.16,支付宝,华东仓,达人直播,新品上新,冲动购,114,112,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603160421,2026-03-16,Douyin,抖音直播间,华中,耳机,主动降噪蓝牙耳机Pro,329,3,987,77.21,0.0,909.79,423.79,微信支付,西南仓,达人直播,日常销售,冲动购,39,36,healthy,
ORD202601140422,2026-01-14,Douyin,抖音直播间,华北,智能穿戴,旗舰手表X1,899,2,1798,228.43,0.0,1577.57,673.57,支付宝,华南仓,短视频种草,平台大促,新客,32,30,healthy,
ORD202603190423,2026-03-19,Tmall,天猫旗舰店,华北,平板周边,磁吸键盘Air,349,1,349,18.04,0.0,330.96,168.96,云闪付,西南仓,店播,日常销售,会员,76,75,healthy,
ORD202603020424,2026-03-02,JD,京东自营店,华中,手机配件,磁吸无线充15W,159,2,318,31.63,0.0,296.37,170.37,微信支付,华北仓,站内推荐,直播专场,老客,26,24,healthy,
ORD202602230425,2026-02-23,Douyin,抖音直播间,华中,电脑外设,无线鼠标静音版,139,1,139,16.51,0.0,132.49,78.49,支付宝,华北仓,短视频种草,新品上新,新客,80,79,healthy,
ORD202602270426,2026-02-27,Pinduoduo,拼多多店铺,华南,耳机,主动降噪蓝牙耳机Pro,329,2,658,142.6,0.0,521.4,197.4,京东支付,华南仓,活动会场,日常销售,价格敏感,43,41,healthy,
ORD202601160427,2026-01-16,Douyin,抖音直播间,华中,智能穿戴,旗舰手表X1,899,1,899,72.99,0.0,826.01,374.01,支付宝,西南仓,短视频种草,日常销售,冲动购,103,102,healthy,
ORD202602020428,2026-02-02,Tmall,天猫旗舰店,华东,手机配件,GaN氮化镓快充头30W,119,1,119,14.18,0.0,104.82,59.82,微信支付,华南仓,会员复购,日常销售,会员,110,109,healthy,
ORD202603090429,2026-03-09,Pinduoduo,拼多多店铺,华南,耳机,运动耳机Lite,199,3,597,111.36,317.92,177.72,-80.28,京东支付,华北仓,自然流量,新品上新,价格敏感,82,79,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202602010430,2026-02-01,Douyin,抖音直播间,华南,电脑外设,无线鼠标静音版,139,2,278,36.34,0.0,249.66,141.66,微信支付,华北仓,短视频种草,日常销售,粉丝,81,79,healthy,
ORD202603140431,2026-03-14,JD,京东自营店,华南,耳机,开放式耳夹耳机Air,269,1,269,15.92,0.0,253.08,136.08,支付宝,华南仓,企业团购,日常销售,企业客户,46,45,healthy,
ORD202602010432,2026-02-01,Tmall,天猫旗舰店,华南,平板周边,磁吸键盘Air,349,3,1047,81.14,0.0,965.86,479.86,京东支付,华北仓,店播,日常销售,新客,91,88,healthy,
ORD202602280433,2026-02-28,Pinduoduo,拼多多店铺,华北,智能穿戴,运动手表Lite,399,2,798,96.47,0.0,701.53,325.53,支付宝,华南仓,百亿补贴,会员日,价格敏感,21,19,healthy,
ORD202603050434,2026-03-05,Kuaishou,快手品牌号,西南,智能穿戴,旗舰手表X1,899,2,1798,253.57,0.0,1554.43,650.43,微信支付,华南仓,主播连麦,直播专场,粉丝,73,71,healthy,
ORD202603080435,2026-03-08,JD,京东自营店,华南,手机配件,GaN氮化镓快充头30W,119,1,119,12.37,0.0,114.63,69.63,支付宝,华南仓,搜索,平台大促,企业客户,56,55,healthy,
ORD202602270436,2026-02-27,Douyin,抖音直播间,华东,耳机,主动降噪蓝牙耳机Pro,329,1,329,35.63,0.0,301.37,139.37,云闪付,华南仓,短视频种草,平台大促,冲动购,58,57,healthy,
ORD202603150437,2026-03-15,WeChatMall,微信小程序商城,华南,智能家居,智能插座双口版,69,4,276,30.11,0.0,245.89,137.89,京东支付,华东仓,社群团购,直播专场,会员,117,113,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601250438,2026-01-25,Douyin,抖音直播间,华中,智能穿戴,运动手表Lite,399,2,798,125.2,0.0,678.8,302.8,微信支付,华南仓,信息流,日常销售,新客,44,42,healthy,
ORD202603300439,2026-03-30,Tmall,天猫旗舰店,西南,电脑外设,无线鼠标静音版,139,1,139,17.65,0.0,127.35,73.35,云闪付,华东仓,会员复购,平台大促,老客,55,54,healthy,
ORD202603100440,2026-03-10,JD,京东自营店,华东,手机配件,磁吸无线充15W,159,4,636,21.2,0.0,624.8,372.8,云闪付,华东仓,站内推荐,日常销售,新客,87,83,healthy,
ORD202603290441,2026-03-29,JD,京东自营店,华南,手机配件,PD快充头20W,79,2,158,6.9,0.0,151.1,89.1,云闪付,西南仓,搜索,新品上新,老客,45,43,healthy,
ORD202602270442,2026-02-27,JD,京东自营店,华南,智能家居,智能摄像头云台版,259,1,259,15.85,0.0,243.15,122.15,微信支付,华东仓,搜索,平台大促,企业客户,72,71,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602100443,2026-02-10,JD,京东自营店,西南,电脑外设,无线鼠标静音版,139,2,278,19.04,0.0,258.96,150.96,支付宝,西南仓,站内推荐,平台大促,老客,58,56,healthy,
ORD202601220444,2026-01-22,Tmall,天猫旗舰店,华南,耳机,运动耳机Lite,199,1,199,15.73,0.0,193.27,107.27,微信支付,西南仓,店播,平台大促,老客,80,79,healthy,
ORD202601250445,2026-01-25,JD,京东自营店,西南,平板周边,手写笔Pro,229,1,229,5.06,169.14,60.8,-36.2,微信支付,华东仓,站内推荐,日常销售,老客,61,60,healthy,
ORD202602240446,2026-02-24,Tmall,天猫旗舰店,西南,耳机,主动降噪蓝牙耳机Pro,329,3,987,79.59,0.0,907.41,421.41,京东支付,华南仓,会员复购,日常销售,会员,90,87,healthy,
ORD202601040447,2026-01-04,Pinduoduo,拼多多店铺,华东,手机配件,PD快充头20W,79,3,237,56.68,59.43,120.89,27.89,微信支付,华南仓,自然流量,平台大促,新客,89,86,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202601040448,2026-01-04,Kuaishou,快手品牌号,华南,耳机,开放式耳夹耳机Air,269,3,807,95.29,0.0,711.71,360.71,支付宝,华北仓,短视频挂车,清仓促销,复购客,48,45,healthy,
ORD202602060449,2026-02-06,WeChatMall,微信小程序商城,西南,手机配件,磁吸无线充15W,159,2,318,28.2,0.0,299.8,173.8,微信支付,华南仓,社群团购,清仓促销,会员,120,118,healthy,
ORD202603130450,2026-03-13,Douyin,抖音直播间,华南,耳机,运动耳机Lite,199,2,398,34.78,0.0,373.22,201.22,云闪付,华东仓,信息流,新品上新,新客,54,52,healthy,
